,Station1_lat,Station1_lon,Station2_lat,Station2_lon
5498,49.345463,8.692467,49.345463,8.692467
5499,50.10326,8.945844,50.10326,8.945844
5500,53.13227,8.176176,53.13227,8.176176
5501,52.391705,9.854456,52.391705,9.854456
5502,48.245766,11.550008,48.245766,11.550008
5503,49.993336,8.266594,49.993336,8.266594
5504,53.100235,8.757581,53.100235,8.757581
5505,53.100235,8.757581,53.100235,8.757581
5506,51.14653,7.017181,51.14653,7.017181
5507,51.14653,7.017181,51.14653,7.017181
5508,53.112,8.819595,53.112,8.819595
5509,49.19342,8.113476,49.19342,8.113476
5510,51.01307,8.370439,51.01307,8.370439
5511,49.48769,8.476764,49.48769,8.476764
5512,48.085316,12.024579,48.085316,12.024579
5513,50.201256,8.8479,50.201256,8.8479
5514,51.745487,11.979777,51.745487,11.979777
5515,50.09013,6.840761,50.09013,6.840761
5516,50.131035,8.924778,50.131035,8.924778
5517,51.21947,6.298592,51.21947,6.298592
5518,47.619495,9.993524,47.619495,9.993524
5519,47.619495,9.993524,47.619495,9.993524
5520,50.901836,7.344024,50.901836,7.344024
5521,51.177868,7.225671,51.177868,7.225671
5522,49.100464,9.737226,49.100464,9.737226
5523,52.434456,13.603339,52.434456,13.603339
5524,50.586296,8.688027,50.586296,8.688027
5525,52.41813,13.502599,52.41813,13.502599
5526,51.208515,7.213472,51.208515,7.213472
5527,48.404137,9.046646,48.404137,9.046646
5528,51.24399,7.777479,51.24399,7.777479
5529,52.370995,9.862118,52.370995,9.862118
5530,51.99653,8.476054,51.99653,8.476054
5531,51.99653,8.476054,51.99653,8.476054
