,stop_name,stop_lat,stop_lon
5593,Hejnice,50.87959,15.184933
5594,Heldrungen,51.30217,11.183186
5595,Helenesee,52.27876,14.478219
5596,Helgoland Flugplatz,54.186604,7.916857
5597,Helmbrechts,50.2338,11.724351
5598,Helmsdorf(Pirna),51.034206,14.046491
5599,Helmsheim,49.08575,8.651336
5601,Helmstadt(Baden),49.320087,8.97513
5602,Helmstedt,52.222088,11.010553
5606,Helpup,51.97738,8.714725
5607,Hemmerde,51.553944,7.803364
5610,Hemmersdorf(Saar),49.353996,6.614569
5611,Hemmingen,48.86791,9.032029
5612,Hemsbach,49.59087,8.648722
5615,Henfenfeld,49.50141,11.38655
5617,Hengelo,52.261852,6.793726
5619,Henne st,55.71069,8.305357
5620,Hennef im Siegbogen,50.773155,7.313288
5622,Hennef(Sieg),50.77333,7.284592
5626,Hennen,51.437157,7.646847
5627,Hennersdorf(Sachs),50.79175,13.070919
5629,Hennigsdorf(b Berlin),52.638203,13.205336
5633,Henstedt-Ulzburg,53.79512,9.982182
5634,Heppenheim(Bergstr),49.641552,8.633379
5636,Herbertingen,48.063946,9.414604
5639,Herbertingen Ort,48.05357,9.433397
5640,Herbertshofen,48.52953,10.848027
5643,Herblingen,47.717003,8.664127
5645,Herbolzheim(Breisg),48.223866,7.767638
5647,Herbolzheim(Jagst),49.281494,9.259824
5649,Herborn(Dillkr),50.684406,8.30814
5652,Herbrechtingen,48.625633,10.170334
5654,Herchen,50.77127,7.521349
5656,Herdecke,51.404804,7.432619
5658,Herdorf,50.7783,7.953074
5660,Herford,52.11961,8.663643
5666,Hergatz,47.64681,9.827382
5668,Hergenrath,50.709045,6.043218
5670,Hergershausen,49.936802,8.916575
5672,Heringen(Helme),51.451496,10.875255
5674,Heringsdorf Neuhof,53.952766,14.148259
5675,Herlasgrün,50.570934,12.235424
5678,Herleshausen Hp,51.002644,10.171661
5680,Hermaringen,48.594585,10.258331
5682,Hermentingen,48.200844,9.217467
5683,Hermsdorf(Dresden),51.165546,13.815351
5684,Hermsdorf-Klosterlausnitz,50.903778,11.858626
5687,Herne,51.54365,7.21783
5692,Herne-Börnig,51.55479,7.26835
5693,Herning Messecenter st,56.123535,8.944158
5694,Herning st,56.132393,8.979239
5695,Herny,49.00381,6.476802
5696,Heroldsberg,49.528614,11.149921
5698,Heroldsberg Nord,49.544582,11.146804
5699,Herrath,51.104317,6.367399
5701,Herrenberg,48.59399,8.862662
5706,Herrensee,52.529926,13.886577
5708,"Herrensee, Bahnhof",52.528873,13.883015
5710,Herrlingen,48.417732,9.89773
5713,Herrlisheim(Bas-Rhin),48.727993,7.910541
5714,Herrlishöfen,48.13944,9.808465
5715,Herrnburg,53.837708,10.760008
5717,Herrsching,47.998848,11.170571
5720,Hersbruck(l Pegnitz),49.50046,11.435143
5722,Hersbruck(r Pegnitz),49.510075,11.423826
5725,Herten(Baden),47.549507,7.739663
5727,Hervest-Dorsten,51.67191,6.974167
5729,Herxheim am Berg,49.50949,8.190044
5730,"Herzberg (Mark), Bahnhof",52.905457,12.977681
5731,Herzberg Schloß,51.654495,10.332804
5732,Herzberg(Elster),51.679447,13.202786
5734,Herzberg(Harz),51.64386,10.329923
5737,Herzberg(Mark),52.90536,12.978391
5738,Herzebrock,51.880226,8.236268
5739,Herzhorn,53.78354,9.483884
5741,Herzogenrath,50.870914,6.094486
5745,Herzogenrath-Alt-Merkstein,50.885433,6.100999
5746,Herzogenrath-August-Schmidt-Platz,50.886963,6.119504
5747,Hesedorf,53.472713,9.195048
5749,Hesepe,52.43922,7.967599
5750,Hesseln,52.068398,8.311956
5751,Hesseneck Kailbach,49.539337,9.077482
5752,Hesseneck Schöllenbach,49.565926,9.067457
5753,Hetschburg,50.912804,11.298205
5754,Hettenhausen,50.4484,9.814657
5755,Hettingen(Hohenz),48.217365,9.229298
5756,Hettstedt,51.636944,11.513231
5757,Hettstedt Kupferkammerhütte,51.633102,11.510754
5758,Hetzdorf(Flöhatal),50.840313,13.127695
5760,Hetzerath,49.878136,6.798385
5763,Heudeber-Danstedt,51.90474,10.866495
5764,Heufeld,47.871197,11.96738
5766,Heufeldmühle,47.877552,11.934356
5767,Heusenstamm,50.06007,8.802202
5770,Hiddenhausen-Schweicheln,52.15844,8.668239
5771,Hilchenbach,50.99226,8.107146
5773,Hildbrandsgrün,50.210377,11.728323
5774,Hildburghausen,50.425133,10.717828
5776,Hilden,51.16702,6.922006
5778,Hilden Süd,51.16368,6.937366
5780,Hildesheim Gbf,52.157387,9.942379
5781,Hildesheim Hbf,52.160625,9.953497
5787,Hildesheim Ost,52.14655,9.963169
5789,Hillnhütten,50.97278,8.071317
5790,Hilpoltstein,49.188774,11.184146
5791,Hilter,52.135258,8.152301
5792,Himmelreich,47.958614,7.991356
5794,Himmelstadt,49.92344,9.808214
5796,Hinnerup st,56.26309,10.059485
5797,Hinrichssegen,47.874416,11.950658
5798,Hinterweidenthal,49.201538,7.747673
5799,Hinterweidenthal Ort,49.1975,7.750568
5800,Hinterweidenthal Ost,49.203133,7.773047
5802,Hinterzarten,47.906277,8.106033
5804,Hirsau,48.73406,8.73679
5805,Hirschaid,49.81926,10.991446
5807,Hirschfelde,50.94339,14.891018
5808,Hirschfelden,48.289803,10.362294
5809,Hirschhorn(Neckar),49.44267,8.896055
5811,Hirschhorn(Pfalz),49.515587,7.681008
5812,Hittfeld,53.403713,9.974525
5814,Hitzacker,53.139156,11.038199
5815,Hnevceves,50.3124,15.72173
5816,Hochdahl,51.21883,6.944419
5818,Hochdahl-Millrath,51.2165,6.966684
5820,Hochdorf(b Horb),48.482487,8.724052
5823,Hochhausen(Tauber),49.66381,9.633235
5824,Hochheim(Main),50.004253,8.350398
5827,Hochneukirch,51.103294,6.466316
5829,Hochspeyer,49.443993,7.904244
5833,Hochstadt-Marktzeuln,50.153133,11.171529
5837,Hochstetten(Nahe),49.79866,7.510962
5839,Hochstätten(Pfalz),49.763344,7.829096
5841,Hochwang,48.389122,10.298007
5842,Hochzirl,47.28094,11.24929
5844,Hockenheim,49.317413,8.537385
5847,Hockeroda,50.59772,11.434282
5848,Hodkovice n.Mohelkou,50.66769,15.100069
5849,Hoejslev st,56.54943,9.110284
5850,Hoelschloch Surbourg,48.91626,7.831145
5851,Hoenheim-Tram,48.628624,7.757942
5852,Hoerdt,48.703197,7.779928
5853,Hoerning st,56.08223,10.038135
5854,Hof (Baden),47.857155,7.772556
5855,Hof Hbf,50.307743,11.923067
5869,Hof(Münstertal),47.85712,7.772654
5870,Hof-Neuhof,50.321537,11.904711
5871,Hofeld,49.51192,7.159755
5873,Hofen(b Aalen),48.872692,10.114407
5875,Hoffen,48.93137,7.933428
5876,Hoffenheim,49.272038,8.838411
5879,Hoffnungsthal,50.91136,7.196513
5881,Hofgeismar,51.499187,9.395461
5883,Hofgeismar Gl.1 Ri. Hümme,51.498383,9.39536
5884,Hofgeismar Gl.2 Ri. Kassel,51.498383,9.39536
5885,Hofheim (Ried),49.659466,8.40897
5887,Hofheim(Taunus),50.084473,8.443842
5891,Hohegrete,50.76484,7.642228
5892,Hohenbrunn,48.046574,11.698872
5894,Hohendorf,54.02727,13.730268
5895,Hohenebra Ort,51.30607,10.809501
5896,Hoheneggelsen,52.200176,10.19782
5898,Hohenfichte,50.822063,13.133981
5899,Hohenleipisch,51.492756,13.564969
5902,Hohenleuben,50.70269,12.036402
5903,Hohenlimburg,51.348854,7.571686
5905,Hohenpeißenberg,47.788795,10.999251
5906,Hohenroda,51.499027,12.421434
5908,Hohenschäftlarn,47.9913,11.457513
5909,Hohenstadt(Mittelfr),49.518337,11.491465
5911,Hohenstein-Ernstthal,50.79855,12.706564
5913,Hohensülzen,49.621788,8.214173
5914,Hohenthurm,51.51236,12.097881
5916,Hohenwarth,49.205387,12.943161
5917,Hohenwarth Campingplatz,49.204834,12.924448
5918,Hohenwestedt,54.08659,9.654161
5920,Hohenwulsch,52.66732,11.595136
5922,Hohndorf Mitte,50.74305,12.675725
5923,Holdorf(Meckl),53.7348,11.065701
5924,Holdorf(Oldb),52.57497,8.138367
5925,Holländische Straße  (Ausstieg),51.33995,9.481102
5926,Holländische Straße Ri. Innenstadt,51.33995,9.481102
5927,Holländischer Platz  Ri. Am Stern,51.320732,9.502073
5928,Holländischer Platz  Ri. Mombachstraße,51.320732,9.502073
5929,Holstentherme,53.839935,9.946077
5930,Holtensen/Linderte,52.271954,9.653221
5932,Holthusen,53.555832,11.364809
5935,Holysov,49.597546,13.10137
5936,Holzdorf(Elster),51.780293,13.114137
5937,Holzdorf(b Weimar),50.941868,11.277195
5939,Holzgerlingen,48.637375,9.006955
5941,Holzgerlingen Buch,48.62676,9.024548
5942,Holzgerlingen Hülben,48.64473,9.008626
5944,Holzhau,50.73414,13.591861
5945,Holzhau Skilift,50.73383,13.576665
5946,Holzhausen(Kr Siegen),50.739323,8.135495
5947,Holzheim(b Neuss),51.165653,6.664626
5949,Holzkirchen,47.884384,11.697234
5954,Holzminden,51.820267,9.453743
5957,Holzwickede,51.50477,7.619647
5962,Hombourg-Haut,49.12636,6.775001
5963,Homburg(Saar)Hbf,49.328083,7.337035
5970,Honrath,50.910587,7.252882
5971,Hopfgarten(Sachs),51.105576,12.662693
5972,Hopfgarten(Weimar),50.984226,11.221193
5974,Hoppecke,51.37806,8.640059
5975,Hoppingen,48.803818,10.653198
5976,Hoppstädten(Nahe),49.61553,7.195011
5977,Horb,48.44147,8.688982
5982,Horb-Heiligenfeld,48.467796,8.660151
5983,Horice v Podkrkonosi,50.356274,15.634863
5984,Horka,51.303986,14.902088
5986,Horka u St.Paky,50.526783,15.568073
5987,Horn(Bodensee),47.49304,9.463502
5989,Horn-Bad Meinberg,51.88152,8.955092
5991,Hornberg(Schwarzw),48.211895,8.23294
5995,Horneburg,53.50868,9.57655
5997,Horni Branna,50.59672,15.587001
5998,Horni Kamenice,50.799427,14.436439
5999,Horni Nova Ves,50.450466,15.572206
6000,Horni Podluzi,50.88298,14.556988
6002,Horni Police,50.706135,14.40003
6003,Horni Poustevna,50.996784,14.300467
6005,Horni Rasnice,50.95191,15.197536
6006,Horni Repcice,50.55778,14.267142
6007,Horni Sytova,50.632057,15.461875
6008,Hornstorf,53.90669,11.534673
6010,Horrem,50.91625,6.713497
6017,Horst(Holst),53.804596,9.645156
6019,Hosena,51.454704,14.016105
6022,Hostinne,50.53676,15.737774
6023,Hostinne mesto,50.53922,15.720149
6024,Hovorcovice,50.180557,14.527681
6025,Hoyerswerda,51.43279,14.231407
6030,Hoyerswerda-Neustadt,51.429085,14.266683
6032,Hoykenkamp,53.069798,8.598683
6034,Hoßkirch Königseggsee,47.93485,9.435561
6035,Hp Waldersee,51.83651,12.270722
6036,Hrabacov (Bahnhof),50.6232,15.501329
6037,Hradec Kralove hl.n.,50.21426,15.809864
6040,Hradek nad Nisou,50.855007,14.847601
6041,Hrdonovice,50.49041,15.264353
6042,Hrebeny,50.221912,12.581061
6043,Hruba Skala,50.550316,15.213014
6044,Hubacker,48.507397,8.135691
6045,Hubertushöhe,52.23387,13.965151
6046,Huchem-Stammeln,50.85252,6.45337
6047,Huckstorf,53.98448,12.116026
6049,Hude,53.10943,8.460956
6053,Hufschlag,47.8756,12.664941
6054,Huglfing,47.776737,11.140552
6057,Hugstetten,48.04825,7.783929
6058,Hulb,48.679268,8.982644
6060,Hundsgrün,50.366257,12.211452
6062,Hundstadt,50.370907,8.469063
6063,Hungen,50.478054,8.89279
6065,Huntlosen,52.990818,8.26652
6067,Husby,54.764374,9.575505
6068,Husum,54.47227,9.055026
6072,Huttenheim,49.197163,8.472636
6073,Hviding st,55.274464,8.730155
6074,Hyllerslev st,55.624676,8.388286
6075,Hähnichen,51.36412,14.856726
6076,Hähnlein-Alsbach,49.73935,8.606664
6078,Hämelerwald,52.354706,10.110601
6081,Hämerten,52.599026,11.97177
6082,"Händelstraße, Karlsruhe",49.011196,8.369303
6084,Häuserhof,50.418594,8.939159
6085,Höchst Hetschbach,49.807594,8.983195
6086,Höchst Mümling-Grumbach,49.771667,8.985638
6088,Höchst(Odenw),49.7945,8.988549
6090,Höchstädt(Donau),48.61831,10.566218
6092,Höfingen,48.814987,9.025315
6094,Höhenkirchen-Siegertsbrunn,48.018463,11.719226
6097,Höhmühlbach,49.243893,7.526028
6098,Höllenthal,50.3638,11.683818
6099,Höllriegelskreuth,48.043453,11.509752
6102,Höpfling,47.811226,12.651162
6103,Hörlkofen,48.24259,11.942341
6105,Hörpolding,47.964138,12.568261
6107,Hörschel Hp,51.007793,10.233271
6109,Hörselgau,50.92338,10.577866
6110,Hörstel,52.295685,7.591557
6112,Hörstmar(Lippe),52.0125,8.844978
6113,Hösbach,49.999714,9.229008
6115,Hösel,51.341522,6.893231
6117,Hövelhof,51.82399,8.661685
6119,Hövelriege,51.865124,8.642067
6120,Höxter Rathaus,51.772606,9.381918
6121,Höxter-Godelheim,51.735123,9.356871
6122,Höxter-Lüchtringen,51.790928,9.427208
6123,Höxter-Ottbergen,51.71099,9.304909
6126,"Hübschstraße, Karlsruhe",49.005642,8.371921
6127,Hückelhoven-Baal,51.032974,6.272807
6129,Hüffenhardt,49.291134,9.086804
6130,Hüfingen Mitte,47.928963,8.490065
6131,Hümme Gl.1 Ankunft aus KS,51.542778,9.402851
6132,Hümme Gl.1 Ri. Kassel,51.542778,9.402851
6133,Hünfeld,50.67327,9.762453
6135,Hürth-Kalscheuren,50.87567,6.910223
6139,Hütten,48.371,9.642462
6140,Hüttenbusch,53.273296,8.962154
6141,Hüttengrund,50.381153,11.197711
6142,Ibach,48.455116,8.162739
6143,Ibbenbüren,52.276867,7.721486
6146,Ibbenbüren-Esch,52.299747,7.655968
6148,Ibbenbüren-Laggenbeck,52.26486,7.780962
6150,Ichenhausen,48.370186,10.302138
6152,Icking,47.95325,11.436647
6155,Idar-Oberstein,49.699368,7.32123
6159,Idstein(Taunus),50.21599,8.257264
6162,Iffeldorf,47.782063,11.329019
6163,Igel,49.70737,6.550679
6165,Igel(Gr),49.7235,6.518203
6166,Igensdorf,49.62012,11.23453
6167,Igersheim,49.493423,9.812535
6168,Ihringen,48.04041,7.648777
6169,Ikast st,56.144913,9.15518
6170,Ilberstedt,51.806557,11.647375
6172,Ilfeld Bad Gleis 1,51.593388,10.784533
6173,Ilfeld Eisfelder Talmühle Gleis 1,51.62076,10.812987
6174,Ilfeld Eisfelder Talmühle Gleis 2,51.620766,10.812915
6175,Ilfeld Etm_Nk 001 P1,51.619183,10.811726
6176,Ilfeld Etm_Nk 002 P2,51.61774,10.801921
6177,Ilfeld Etm_Nk 003 P3,51.611073,10.799593
6178,Ilfeld Etm_Nk 004 P4,51.61194,10.795743
6179,Ilfeld Etm_Nk 005 P5,51.609962,10.790583
6180,Ilfeld Etm_Nk 006 P6,51.60434,10.791906
6181,Ilfeld If_Ifs 001 P1,51.577026,10.78923
6182,Ilfeld If_Ifs 002 P2,51.575146,10.787613
6183,Ilfeld If_Ifs 003 P3,51.573933,10.787536
6184,Ilfeld Ifb_Ifn 001 P1,51.59129,10.785938
6185,Ilfeld Ifb_Ifn 002 P2,51.59007,10.784576
6186,Ilfeld Ifb_Ifn 003 P3,51.588734,10.781407
6187,Ilfeld Ifb_Ifn 004 P4,51.58727,10.782475
6188,Ilfeld Ifb_Ifn 005 P5,51.58652,10.785476
6189,Ilfeld Ifb_Ifn 006 P6,51.585953,10.78694
6190,Ilfeld Ifn_If 001 P1,51.581573,10.790029
6191,Ilfeld Ifn_If 002 P2,51.580074,10.790317
6192,Ilfeld Ifs-Ndi 001 P1,51.569542,10.78132
6193,Ilfeld Ifs-Ndi 002 P2,51.568344,10.779773
6194,Ilfeld Ifs-Ndi 003 P3,51.566475,10.778633
6195,Ilfeld Ifs-Ndi 004 P4,51.56299,10.772425
6196,Ilfeld Ilfeld Gleis 1,51.578648,10.789683
6197,Ilfeld Ilfeld Gleis 2,51.578636,10.789784
6198,Ilfeld Neanderklinik Gleis 1,51.585007,10.787697
6199,Ilfeld Nk_Ifb 001 P1,51.6012,10.787943
6200,Ilfeld Nk_Ifb 002 P2,51.59766,10.786635
6201,Ilfeld Nk_Ifb 003 P3,51.595722,10.785837
6202,Ilfeld Schreiberwiese Gleis 1,51.57322,10.786758
6203,Ilfeld Tf_Etm 001 P1,51.634045,10.816652
6204,Ilfeld Tf_Etm 002 P2,51.63185,10.817763
6205,Ilfeld Tf_Etm 003 P3,51.63073,10.816692
6206,Ilfeld Tf_Etm 004 P4,51.62944,10.817883
6207,Ilfeld Tf_Etm 005 P5,51.62832,10.816654
6208,Ilfeld Tf_Etm 006 P6,51.626038,10.817704
6209,Ilfeld Tf_Etm 007 P7,51.624397,10.818042
6210,Ilfeld Tf_Etm 008 P8,51.623108,10.817615
6211,Ilfeld Tf_Etm 009 P9,51.622517,10.813996
6212,Ilfeld Tiefenbachmühle Gleis 1,51.63646,10.81344
6213,Illertissen,48.222828,10.099942
6215,Illesheim,49.479733,10.382648
6216,Illingen(Saar),49.376423,7.048966
6218,Ilmenau,50.684483,10.923086
6220,Ilmenau Bad,50.681347,10.908966
6221,Ilmenau Pörlitzer Höhe,50.694695,10.922891
6222,Ilmenau-Roda,50.697227,10.889111
6223,Ilowa Zaganska Bf,51.502075,15.188571
6224,Ilsenburg,51.869003,10.683103
6226,Imbramowice,50.963547,16.579334
6227,Immelborn,50.79327,10.280478
6228,Immendingen,47.93601,8.729536
6233,Immendingen Mitte,47.93711,8.735162
6234,Immendingen Zimmern,47.932877,8.714051
6235,Immenhausen Gl.1 Ri. Hümme,51.426746,9.464573
6236,Immenhausen Gl.2 Ri. Kassel,51.426746,9.464573
6237,Immenreuth,49.911343,11.86966
6239,Immensen-Arpke,52.391357,10.084479
6241,Immenstadt,47.559204,10.213999
6245,Imst-Pitztal,47.219074,10.76167
6246,Imsweiler,49.597656,7.807976
6248,Ingelbach,50.688904,7.726214
6249,Ingelheim,49.976276,8.053716
6252,Ingolstadt Audi,48.790497,11.407456
6254,Ingolstadt Hbf,48.74454,11.437337
6267,Ingolstadt Nord,48.77369,11.43225
6272,Ingwiller,48.872643,7.476667
6273,Inningen,48.311337,10.868876
6275,Innsbruck Hbf,47.26333,11.40051
6279,Innsbruck Hötting,47.26077,11.374001
6281,Innsbruck Westbahnhof,47.25559,11.391871
6283,Insheim,49.157166,8.152134
6285,Iphofen,49.696796,10.255147
6287,Ipsheim,49.5255,10.485764
6288,Irfersgrün,50.608547,12.409602
6289,Irrenlohe,49.362778,12.101376
6292,Iserlohn,51.373295,7.691608
6294,Iserlohnerheide,51.39986,7.69221
6295,Isernhagen,52.48609,9.803842
6297,Ismaning,48.226013,11.679489
6299,Isselhorst-Avenwedde,51.939976,8.438524
6301,Istein,47.66089,7.542943
6303,Ittling,48.88491,12.637998
6304,Ittlingen,49.18712,8.93458
6305,Itzehoe,53.923874,9.510287
6309,Itzelberg,48.730682,10.1363
6310,Jablonec n.Jizerou,50.700394,15.435195
6311,Jablonec n.Jizerou-Hradsko,50.681015,15.450987
6312,Jablonec n.N.centrum,50.720867,15.173866
6313,Jablonec n.N.dol.n.,50.726246,15.149162
6314,Jablonec n.N.zast.,50.720417,15.185382
6315,Jablonec n.Nisou,50.72074,15.161325
6316,Jablonecke Paseky,50.73152,15.190907
6317,Jablonne v Podjestedi,50.769444,14.758251
6318,Jacobsdorf(Mark),52.332626,14.355037
6320,Jaderberg,53.34488,8.184538
6322,Jagdschloß,54.37648,13.619872
6323,Jagodzin Bf,51.35629,15.170389
6324,Jagstzell,49.03124,10.098819
6326,Jahnsdorf(Erzgeb),50.754948,12.857511
6327,Janderup st,55.622837,8.374358
6328,Jankowa Zaganska Bf,51.56705,15.180774
6329,Janowice Wielkie,50.87848,15.918758
6330,Jaromer,50.34182,15.91043
6332,Jaromer zast.,50.357063,15.911329
6333,Jarrenwisch,54.212082,8.962896
6334,Jaskowice Legnickie,51.215088,16.313227
6336,Jasnitz,53.38639,11.374058
6338,Jatznick,53.60306,13.937671
6340,Jaworzyna Slaska,50.91265,16.42856
6341,Jeber-Bergfrieden,51.98464,12.349699
6343,Jechtingen,48.119843,7.610624
6344,Jechtingen Bahnhof,48.120277,7.610608
6345,Jedlova,50.842552,14.57027
6347,Jedrzychowice Bf,51.173683,15.017801
6348,Jeeser,54.164547,13.258802
6349,Jegum st,55.665382,8.302022
6350,Jelenia Gora Cieplice d.k.,50.870068,15.688475
6351,Jelenia Gora Orle,50.864197,15.65759
6352,Jelenia Gora Zachodnia,50.900635,15.719466
6353,Jelenia Gora d.k. (Bahnhof),50.902534,15.75627
6355,Jelenia Góra Przemyslowa,50.88762,15.705111
6356,"Jelenia Góra, Zabobrze",50.91034,15.74285
6358,Jena Paradies,50.924854,11.587461
6360,Jena Saalbf,50.93692,11.593783
6364,Jena West,50.923286,11.577848
6367,Jena-Göschwitz,50.88394,11.593537
6374,Jena-Zwätzen,50.955486,11.620875
6376,Jenbach,47.388447,11.778454
6377,Jerice,50.3428,15.676653
6378,Jermanice,50.70741,15.086451
6379,Jerne St.,55.47454,8.485834
6380,Jerzmanki,51.12766,15.061082
6381,Jesenny,50.651806,15.327828
6382,Jesewitz(Leipzig),51.41988,12.545378
6384,Jessen(Elster),51.792786,12.954722
6386,Jestrebi,50.61421,14.600157
6387,Jettenbach,48.17143,12.36682
6388,Jettingen,48.399124,10.445473
6390,Jever,53.568714,7.89298
6391,Jezierzany,51.23545,16.098242
6393,Jeßnitz(Anh),51.682552,12.277353
6395,Jicin,50.430546,15.361308
6396,Jicin zastavka,50.450523,15.380945
6397,Jilemnice,50.604362,15.513833
6398,Jindrichovice p.Smrkem,50.958725,15.254148
6399,Jindrichovice pod Smrkem-Skanzen,50.959084,15.22834
6400,Jinolice,50.478977,15.335158
6401,Jiretin p.Bukovou,50.756966,15.263877
6402,Jiretin pod Jedlovou,50.883068,14.580668
6404,Jivany,50.513763,15.298785
6405,Joachimsthal,52.98038,13.749473
6407,Joachimsthal Kaiserbahnhof,52.96395,13.755016
6408,Jocketa,50.555298,12.170103
6410,Jockgrim Bf,49.09229,8.272272
6412,Johanngeorgenstadt,50.437595,12.728736
6414,Johannisthal,52.446693,13.524028
6416,Josefuv Dul,50.779476,15.240269
6417,Jossa,50.232506,9.604178
6420,Juist Flugplatz,53.681885,7.051411
6421,Julbach,48.250896,12.958025
6422,Jungingen Albstraße,48.435017,9.986027
6424,Jungingen Auf dem Hart,48.439213,9.987325
6426,Jungingen Beimerstetter Straße,48.446915,9.985879
6428,Jungingen Donau-Iller-Werkst.,48.447212,9.984574
6429,Jungingen Edith-Stein-Ring,48.44005,9.993775
6431,Jungingen Fichtenstraße,48.449352,9.991077
6433,Jungingen Franzenhauserweg,48.429516,9.985488
6435,Jungingen Gehrnstraße,48.445824,9.992306
6437,Jungingen Hörvelsinger Weg,48.426113,9.986166
6439,Jungingen Margarete-Steiff-Str,48.44183,9.996688
6441,Jungingen Rathaus,48.442764,9.986583
6443,Jungingen Schwarzenbergstr.,48.448746,9.986226
6445,Jungingen(Hohenz),48.326187,9.038123
6446,Jungnau,48.13916,9.213664
6447,Juslenville,50.54448,5.810113
6448,Jägersfreude,49.26576,7.00497
6450,Jänschwalde,51.866272,14.500761
6451,Jänschwalde Ost,51.877815,14.541248
6452,Jävenitz,52.519665,11.493067
6454,Jößnitz,50.537617,12.139827
6456,Jübek,54.55878,9.405438
6458,Jüchen,51.097115,6.500923
6460,Jülich,50.91938,6.367977
6461,Jülich An den Aspen,50.93607,6.357111
6462,Jülich Forschungszentrum,50.898594,6.392244
6463,Jülich-Broich,50.947235,6.342104
6464,Jülich-Nord,50.928898,6.366587
6465,Jülich-Selgersdorf,50.89023,6.40829
6466,Jüterbog,51.99751,13.054353
6470,KA Durlacher Tor/KIT-Campus Süd,49.009243,8.41778
6471,KA Durlacher Tor/KIT-Campus Süd (U),49.009003,8.416693
6473,KA Europaplatz/Postgalerie,49.01002,8.394487
6474,KA Europaplatz/Postgalerie (U),49.01007,8.393714
6476,KA Hirtenweg/Technologiepark,49.01751,8.439465
6479,KA Marktplatz (Kaiserstraße U),49.009617,8.402958
6481,KA Tullastraße/Alter Schlachthof,49.00629,8.43165
6485,Kaarst IKEA,51.217022,6.629881
6486,Kaarst Mitte/Holzbüttgen,51.219505,6.617246
6487,Kaarster Bahnhof,51.22255,6.607274
6488,Kaarster See,51.22669,6.593977
6489,Kablow,52.300068,13.721351
6490,"Kablow, Bahnhof",52.300133,13.724132
6491,Kahl Kopp/Heide,50.079144,9.01577
6492,Kahl(Main),50.07687,9.005468
6496,Kahla(Thür),50.808926,11.589104
6498,Kaisersesch,50.2321,7.129573
6499,Kaiserslautern Galgenschanze,49.43549,7.744124
6500,Kaiserslautern Hbf,49.43614,7.768716
6512,Kaiserslautern Pfaffwerk,49.434715,7.751248
6513,Kaiserslautern West,49.447536,7.749812
6514,Kaiserslautern-Hohenecken,49.41579,7.699292
6515,Kalchreuth,49.55844,11.139993
6516,Kaldenkirchen,51.327183,6.203225
6519,Kalenborn(Westerw),50.615536,7.312721
6520,Kalhausen,49.035168,7.125195
6521,Kalsow,53.925697,11.57835
6523,Kalteneck,48.689384,13.453011
6524,Kaltenkirchen Süd,53.82359,9.973065
