stop_name,stop_id,stop_lat,stop_lon
Fröndenberg,13460,51.471252,7.762198
Fröndenberg,1347,51.471252,7.762198
Fröndenberg,13827,51.471252,7.762198
Fröndenberg,3438,51.471252,7.762198
Fröndenberg,6162,51.471252,7.762198
Fröndenberg,8956,51.471252,7.762198
Fröttstädt,11020,50.93036,10.573019
Fröttstädt,13373,50.93036,10.573019
Fröttstädt,5760,50.93036,10.573019
Fulda,11566,50.55472,9.683977
Fulda,127,50.55472,9.683977
Fulda,2302,50.55472,9.683977
Fulda,3309,50.55472,9.683977
Fulda,4066,50.55472,9.683977
Fulda,4505,50.55472,9.683977
Fulda,662,50.55472,9.683977
Fulda,6905,50.55472,9.683977
Fulda,7318,50.55472,9.683977
Fulda,8512,50.55472,9.683977
Fulda Gbf,13246,50.54319,9.689964
Fuldatal-Ihringshausen,7929,51.34859,9.52607
Fuldatal-Ihringshausen,7946,51.34859,9.52607
Furschenbach,5303,48.579765,8.135178
Furth im Wald,10226,49.30981,12.838811
Furth im Wald,2140,49.30981,12.838811
Furth im Wald,3027,49.30981,12.838811
Furth im Wald(Gr),14290,49.330765,12.879116
Furth(b Deisenhofen),7239,48.035522,11.593281
Furth(b Deisenhofen),8927,48.035522,11.593281
Fährbrücke,10474,50.650124,12.619722
Fährbrücke,1733,50.650124,12.619722
Föhren,11354,49.857098,6.767531
Föhren,5752,49.857098,6.767531
Förbau,10673,50.20752,11.910685
Förbau,14983,50.20752,11.910685
Förderstedt,1739,51.90352,11.633757
Förtha(Eisenach),3083,50.938854,10.262007
Förtha(Eisenach),3569,50.938854,10.262007
Förtschendorf,1370,50.392902,11.350128
Förtschendorf,9865,50.392902,11.350128
Fürfurt,6067,50.430492,8.253138
Fürfurt,7862,50.430492,8.253138
Fürstenberg(Havel),10915,53.186783,13.139273
Fürstenberg(Havel),11575,53.186783,13.139273
Fürstenberg(Havel),2596,53.186783,13.139273
Fürsteneck,10258,48.71843,13.469922
Fürstenfeldbruck,13568,48.171658,11.262148
Fürstenfeldbruck,3614,48.171658,11.262148
Fürstenwalde Süd,14336,52.341896,14.086609
Fürstenwalde(Spree),1287,52.36686,14.05964
Fürstenwalde(Spree),5977,52.36686,14.05964
Fürstenwalde(Spree),8688,52.36686,14.05964
"Fürstenwalde, Bahnhof",10478,52.367027,14.059618
"Fürstenwalde, Bahnhof",12568,52.367027,14.059618
"Fürstenwalde, Süd Bhf",8979,52.3417,14.084635
Fürstenzell,11683,48.51318,13.333817
Fürstenzell,13444,48.51318,13.333817
Fürth Westvorstadt,3930,49.46903,10.971479
Fürth(Bay)Hbf,11510,49.469707,10.989988
Fürth(Bay)Hbf,12844,49.469707,10.989988
Fürth(Bay)Hbf,12857,49.469707,10.989988
Fürth(Bay)Hbf,1600,49.469707,10.989988
Fürth(Bay)Hbf,3278,49.469707,10.989988
Fürth(Bay)Hbf,5114,49.469707,10.989988
Fürth(Bay)Hbf,637,49.469707,10.989988
Fürth(Bay)Hbf,7312,49.469707,10.989988
Fürth(Bay)Hbf,7707,49.469707,10.989988
Fürth(Bay)Hbf,8071,49.469707,10.989988
Fürth(Odenw),4842,49.648533,8.781003
Fürth-Burgfarrnbach,12388,49.49103,10.923627
Fürth-Burgfarrnbach,12814,49.49103,10.923627
Fürth-Dambach,2546,49.46074,10.970196
Fürth-Unterfürberg,6389,49.474915,10.957532
Fürth-Unterfürberg,7005,49.474915,10.957532
Füssen,14660,47.570496,10.697813
Füssen,5202,47.570496,10.697813
Fützen,3919,47.80773,8.534507
Gaarde st(DK),11640,55.764065,8.611395
Gablenz/Gora,9894,51.528896,14.681508
Gablingen,13775,48.463417,10.850752
Gablingen,14286,48.463417,10.850752
Gablingen,4593,48.463417,10.850752
Gablingen,6834,48.463417,10.850752
Gadebusch,12897,53.705173,11.119425
Gaggenau Bf,2185,48.80577,8.319977
Gaildorf West,1228,49.003822,9.753892
Gaildorf West,6529,49.003822,9.753892
Gaildorf West,8016,49.003822,9.753892
Gaimersheim,13311,48.79879,11.36979
Gaimersheim,14135,48.79879,11.36979
Gaißach,7547,47.73747,11.575401
Gambsheim,8765,48.694973,7.879199
Gamburg(Tauber),10110,49.698296,9.59558
Gamburg(Tauber),4226,49.698296,9.59558
Gammertingen,5610,48.250698,9.217149
Gammertingen Europastraße,2189,48.242943,9.210452
Ganderkesee,6257,53.03525,8.542777
Gangloffsömmern,12314,51.19147,10.954856
Garbeck,4483,51.32146,7.839903
Garbenteich,1751,50.540287,8.745273
Garching(Alz),1620,48.13037,12.57299
Garching(Alz),2369,48.13037,12.57299
Garching(Alz),9180,48.13037,12.57299
Gardelegen,4110,52.518375,11.404536
Gardelegen,663,52.518375,11.404536
Garding,4173,54.327015,8.783783
Garftitz,3029,54.37771,13.637847
Garmisch-Partenkirchen,10364,47.49145,11.097013
Garmisch-Partenkirchen,11018,47.49145,11.097013
Garmisch-Partenkirchen,1647,47.49145,11.097013
Garmisch-Partenkirchen,1944,47.49145,11.097013
Garmisch-Partenkirchen,1950,47.49145,11.097013
Garmisch-Partenkirchen Hausberg,14385,47.483288,11.092136
Garmisch-Partenkirchen Hausberg,5250,47.483288,11.092136
Gars(Inn),11725,48.14754,12.29855
Gatersleben,14729,51.82811,11.291362
Gau Algesheim,11309,49.961433,8.016065
Gau Algesheim,1411,49.961433,8.016065
Gau Algesheim,8812,49.961433,8.016065
Gau Algesheim,9852,49.961433,8.016065
Gau Bickelheim,6787,49.840294,8.020291
Gaubüttelbrunn,1376,49.634438,9.854452
Gaubüttelbrunn,2327,49.634438,9.854452
Gauselfingen,14890,48.27582,9.164219
Gauting,11984,48.07066,11.376146
Gauting,6887,48.07066,11.376146
Gebelkofen Abzw.,10630,48.93516,12.165884
"Gebesee, Denkmal",10072,51.1149,10.930945
"Gebesee, Grundschule",4816,51.114426,10.933498
"Gebesee, Gymnasium",2508,51.11195,10.935098
"Gebesee, Neubau",5176,51.111,10.930507
"Gebesee, Neubau",9540,51.1119,10.9307
"Gebesee, Rathaus",11925,51.1153,10.939705
"Gebesee, Siedlung",4076,51.09775,10.896807
Gebra(Hainleite),13027,51.427155,10.595388
Gebra(Hainleite),3741,51.427155,10.595388
Geeste,1052,52.598095,7.312044
Geeste,809,52.598095,7.312044
Geestenseth,13181,53.506733,8.858373
Geestenseth,8237,53.506733,8.858373
Geestgottberg,763,52.95574,11.736957
Geestgottberg,9294,52.95574,11.736957
Gehlberg,6018,50.68377,10.769351
Geigant,11900,49.323353,12.681424
Geilenkirchen,13332,50.96104,6.124518
Geilenkirchen,4958,50.96104,6.124518
Geilenkirchen,8006,50.96104,6.124518
Geilhausen,4372,50.77157,7.638667
Geiselhöring,11719,48.82239,12.392077
Geiselhöring,13025,48.82239,12.392077
Geisenbrunn,14814,48.109158,11.324847
Geisenbrunn,388,48.109158,11.324847
Geisenhausen,2090,48.47396,12.248327
Geisenhausen,5248,48.47396,12.248327
Geisenheim,11099,49.985973,7.968804
Geisenheim,3490,49.985973,7.968804
Geising,9412,50.7607,13.786064
Geisingen,1292,47.92134,8.653951
Geisingen,4922,47.92134,8.653951
Geisingen-Aulfingen,5478,47.88641,8.661611
Geisingen-Hausen,4270,47.912445,8.678602
Geisingen-Kirchen,5944,47.905064,8.674345
Geisingen-Leipferdingen,9037,47.86917,8.654687
Geislingen(Steige),13548,48.619358,9.841941
Geislingen(Steige),2662,48.619358,9.841941
Geislingen(Steige),7206,48.619358,9.841941
Geislingen(Steige)West,14088,48.630768,9.821909
Geislingen(Steige)West,6461,48.630768,9.821909
Geitau,15116,47.693886,11.966403
Geithain,14923,51.058216,12.697455
Geithain,2462,51.058216,12.697455
Geithain,5771,51.058216,12.697455
Geithain,7495,51.058216,12.697455
Gelbensande,10279,54.198696,12.304809
Gelbensande,3192,54.198696,12.304809
Geldern,10059,51.51329,6.319336
Geldern,1708,51.51329,6.319336
Gelnhausen,10236,50.196342,9.189278
Gelnhausen,11233,50.196342,9.189278
Gelnhausen,1327,50.196342,9.189278
Gelnhausen,3935,50.196342,9.189278
Gelsenkirchen Hbf,11284,51.5049,7.102455
Gelsenkirchen Hbf,12291,51.5049,7.102455
Gelsenkirchen Hbf,13249,51.5049,7.102455
Gelsenkirchen Hbf,2262,51.5049,7.102455
Gelsenkirchen Hbf,4552,51.5049,7.102455
Gelsenkirchen Hbf,7939,51.5049,7.102455
Gelsenkirchen Hbf,8418,51.5049,7.102455
Gelsenkirchen Zoo,1216,51.537685,7.111104
Gelsenkirchen Zoo,13415,51.537685,7.111104
Gelsenkirchen-Buer Nord,6803,51.587246,7.050593
Gelsenkirchen-Buer Süd,13016,51.549084,7.040156
Gelsenkirchen-Hassel,6402,51.61086,7.066571
Gelsenkirchen-Rotthausen,13037,51.49264,7.089009
Gelsenkirchen-Rotthausen,13614,51.49264,7.089009
Geltendorf,11313,48.10599,11.037455
Geltendorf,12051,48.10599,11.037455
Geltendorf,12779,48.10599,11.037455
Geltendorf,2218,48.10599,11.037455
Geltendorf,4195,48.10599,11.037455
Gemünden(Main),12143,50.05002,9.699894
Gemünden(Main),14783,50.05002,9.699894
Gemünden(Main),1806,50.05002,9.699894
Gemünden(Main),5543,50.05002,9.699894
Gemünden(Main),65,50.05002,9.699894
Gemünden(Main),7295,50.05002,9.699894
Gemünden(Main),8143,50.05002,9.699894
Gemünden(Main),8954,50.05002,9.699894
Genderkingen,8112,48.69584,10.885159
Gendorf,11132,48.179485,12.721098
Gengenbach,13839,48.40466,8.010192
Gengenbach,2790,48.40466,8.010192
Gengenbach,6496,48.40466,8.010192
Gengenbach,7709,48.40466,8.010192
Gennweiler,12876,49.36998,7.049984
Gennweiler,8990,49.36998,7.049984
Gensingen-Horrweiler,2655,49.89826,7.938188
Gensingen-Horrweiler,3187,49.89826,7.938188
Gensingen-Horrweiler,9448,49.89826,7.938188
Genthin,12337,52.40322,12.157103
Genthin,14301,52.40322,12.157103
Genthin,81,52.40322,12.157103
Georgensgmünd,12255,49.18335,11.016176
Georgensgmünd,1592,49.18335,11.016176
Georgensgmünd,2552,49.18335,11.016176
Gera Hbf,10411,50.883423,12.077092
Gera Hbf,12482,50.883423,12.077092
Gera Hbf,12721,50.883423,12.077092
Gera Hbf,13022,50.883423,12.077092
Gera Hbf,13162,50.883423,12.077092
Gera Hbf,14926,50.883423,12.077092
Gera Hbf,1904,50.883423,12.077092
Gera Hbf,3422,50.883423,12.077092
Gera Hbf,3587,50.883423,12.077092
Gera Hbf,3635,50.883423,12.077092
Gera Hbf,4604,50.883423,12.077092
Gera Hbf,6072,50.883423,12.077092
Gera Hbf,8683,50.883423,12.077092
Gera Süd,2635,50.87116,12.076443
Gera Süd,6399,50.87116,12.076443
Gera-Langenberg,7816,50.91697,12.0472
Gera-Zwötzen,11661,50.85005,12.082181
Gera-Zwötzen,7055,50.85005,12.082181
Geraberg,14258,50.71559,10.857196
Geradstetten,14904,48.805202,9.439753
Geradstetten,5209,48.805202,9.439753
Gerhausen,13036,48.39972,9.806227
Gerichshain,8185,51.35388,12.587444
Gerichshain,9181,51.35388,12.587444
Gerlachsheim,4502,49.580887,9.710612
Gerlachsheim,7274,49.580887,9.710612
Gerlenhofen,1103,48.351334,10.037282
Gerlenhofen,12101,48.351334,10.037282
Gerling im Pinzgau,11494,47.390232,12.827291
Gerling im Pinzgau,7986,47.390232,12.827291
Germering-Unterpfaffenhofen,1381,48.12887,11.364023
Germering-Unterpfaffenhofen,4441,48.12887,11.364023
Germering-Unterpfaffenhofen,7257,48.12887,11.364023
Germersheim,11825,49.225403,8.365282
Germersheim,3335,49.225403,8.365282
Germersheim,4755,49.225403,8.365282
Germersheim,9812,49.225403,8.365282
Germersheim Mitte/Rhein,7354,49.219875,8.379305
Germersheim Mitte/Rhein,9022,49.219875,8.379305
Gernlinden,3982,48.212765,11.300378
Gernlinden,7016,48.212765,11.300378
Gernrode-Niederorschel,1029,51.383224,10.416533
Gernrode-Niederorschel,14445,51.383224,10.416533
Gernsbach Bf,3779,48.768307,8.336714
Gernsheim,7982,49.753597,8.4902
Gernsheim,9801,49.753597,8.4902
Geroldshausen,10726,49.68694,9.903994
Geroldshausen,3670,49.68694,9.903994
Gersdorf(Görlitz),1848,51.125214,14.85425
Gersdorf(Görlitz),4217,51.125214,14.85425
Gersfeld(Rhön),13042,50.449413,9.914847
Gerstetten,3899,48.624836,10.022662
Gersthofen,1274,48.42302,10.861193
Gersthofen,12877,48.42302,10.861193
Gersthofen,3127,48.42302,10.861193
Gerstungen,11465,50.964664,10.065041
Gerstungen,1745,50.964664,10.065041
Gerstungen,5376,50.964664,10.065041
Gertenbach,11252,51.37973,9.804709
Gertenbach,8393,51.37973,9.804709
Gerwisch,10929,52.177586,11.742095
Gerwisch,3106,52.177586,11.742095
Geseke,10513,51.64523,8.510292
Geseke,3220,51.64523,8.510292
Geseke,680,51.64523,8.510292
Gessertshausen,10957,48.333714,10.732382
Gessertshausen,4686,48.333714,10.732382
Gettenau-Bingenheim,13096,50.379192,8.885796
Gettorf,1098,54.409893,9.978678
Gettorf,14870,54.409893,9.978678
Gettorf,8567,54.409893,9.978678
Gevelsberg Hbf,11734,51.324398,7.33976
Gevelsberg Hbf,13921,51.324398,7.33976
Gevelsberg Hbf,7999,51.324398,7.33976
Gevelsberg West,13470,51.317276,7.313845
Gevelsberg West,3118,51.317276,7.313845
Gevelsberg West,4656,51.317276,7.313845
Gevelsberg-Kipp,11597,51.31993,7.327172
Gevelsberg-Kipp,14741,51.31993,7.327172
Gevelsberg-Kipp,7316,51.31993,7.327172
Gevelsberg-Knapp,1954,51.336964,7.377884
Gevelsberg-Knapp,4889,51.336964,7.377884
Gevelsberg-Knapp,6735,51.336964,7.377884
Giengen(Brenz),10319,48.62002,10.236994
Giengen(Brenz),2623,48.62002,10.236994
Gieraltow (Bahnhof),4900,51.192146,15.299756
Gieraltow Wykroty (Bahnhof),4184,51.216957,15.284439
Giersleben,2883,51.7646,11.568545
Giersleben,6349,51.7646,11.568545
Gießen,10058,50.57906,8.661462
Gießen,10511,50.57906,8.661462
Gießen,12024,50.57906,8.661462
Gießen,1312,50.57906,8.661462
Gießen,13299,50.57906,8.661462
Gießen,13477,50.57906,8.661462
Gießen,1892,50.57906,8.661462
Gießen,3663,50.57906,8.661462
Gießen,4797,50.57906,8.661462
Gießen,553,50.57906,8.661462
Gießen,5887,50.57906,8.661462
Gießen,7740,50.57906,8.661462
Gießen Erdkauter Weg,8487,50.571304,8.683241
Gießen Licher Str,2354,50.58167,8.697242
Gießen Oswaldsgarten,2504,50.588356,8.669138
Gießen Oswaldsgarten,6164,50.588356,8.669138
Gießenbach in Tirol,3277,47.374382,11.236703
Gifhorn,3825,52.456154,10.545284
Gifhorn,4881,52.456154,10.545284
Gifhorn,6542,52.456154,10.545284
Gifhorn,688,52.456154,10.545284
Gifhorn Stadt,11145,52.479774,10.54294
Gilching-Argelsried,1871,48.105675,11.299598
Gilching-Argelsried,708,48.105675,11.299598
Gingen(Fils),3111,48.661037,9.787826
Gingen(Fils),7225,48.661037,9.787826
Girod,9136,50.45433,7.902936
Gittelde/Bad Grund(Harz),12296,51.78734,10.203025
Gittelde/Bad Grund(Harz),5492,51.78734,10.203025
Gjesing st,8333,55.509644,8.457369
Gladbeck Ost,14219,51.57553,6.994813
Gladbeck West,13220,51.57492,6.976389
Gladbeck West,4986,51.57492,6.976389
Gladbeck-Zweckel,6835,51.59027,6.984424
Gladbeck-Zweckel,9847,51.59027,6.984424
Glan-Münchweiler,2948,49.470177,7.444848
Glan-Münchweiler,67,49.470177,7.444848
Glanerbrug,10237,52.21857,6.973882
Glanzstoffwerke,13901,49.828552,9.152309
Glashütte(Sachs),2435,50.8511,13.782378
Glashütte(Sachs),675,50.8511,13.782378
Glaubitz(Riesa),12308,51.317562,13.365435
Glauburg-Glauberg,2975,50.31375,8.996016
Glauburg-Stockheim,12848,50.327057,9.010123
Glauburg-Stockheim,14664,50.327057,9.010123
Glauburg-Stockheim,520,50.327057,9.010123
Glauchau(Sachs),10430,50.828526,12.548646
Glauchau(Sachs),12918,50.828526,12.548646
Glauchau(Sachs),3845,50.828526,12.548646
Glauchau(Sachs),4792,50.828526,12.548646
Glauchau-Schönbörnchen,10792,50.821056,12.500671
Glauchau-Schönbörnchen,8470,50.821056,12.500671
Glesch,1873,50.97126,6.589633
Glogow,1934,51.668957,16.079712
Glöwen,13756,52.90351,12.083928
Glöwen,3564,52.90351,12.083928
Glückauf,5409,51.3897,10.828367
Glückstadt,11930,53.788605,9.42832
Glückstadt,7469,53.788605,9.42832
Gmund(Tegernsee),10488,47.74951,11.734868
Gmund(Tegernsee),8729,47.74951,11.734868
Gnadau,13853,51.9796,11.78115
Gnadau,14284,51.9796,11.78115
Gnarrenburg,14548,53.381237,9.008099
Gnarrenburg Nord,5927,53.393288,9.015403
Goch,12781,51.681824,6.160862
Godramstein,2874,49.20685,8.076028
Godramstein,7200,49.20685,8.076028
Gokels,11589,54.118755,9.470081
Goldbeck(Osterburg),4970,52.71606,11.858149
Goldbeck(Osterburg),6756,52.71606,11.858149
Goldberg(Württ),10814,48.69691,9.02043
Goldberg(Württ),6089,48.69691,9.02043
Goldenstedt(Oldb),78,52.80061,8.394579
Goldhausen,10894,50.46142,7.873064
Goldhausen,13922,50.46142,7.873064
Goldshöfe,5366,48.894222,10.128254
Goldshöfe,6642,48.894222,10.128254
Goldshöfe,7279,48.894222,10.128254
Golling-Abtenau,11058,47.600574,13.164086
Golling-Abtenau,7803,47.600574,13.164086
Gollmitz(Niederlausitz),3709,51.703335,13.883834
Gollmitz(Niederlausitz),7854,51.703335,13.883834
Golm,10515,52.409775,12.971864
Golm,2843,52.409775,12.971864
Golm,8695,52.409775,12.971864
Golm,8952,52.409775,12.971864
"Golzow (MOL), Bahnhof",5281,52.56315,14.507347
Golzow(Eberswalde),10554,52.914013,13.826975
Golzow(Oderbruch),8339,52.56253,14.51181
Golßen(Niederlausitz),12471,51.974274,13.574773
Golßen(Niederlausitz),2578,51.974274,13.574773
Golßen(Niederlausitz),4790,51.974274,13.574773
Gomadingen,10750,48.39912,9.392136
Gommern,3156,52.074,11.83878
Gommern,6229,52.074,11.83878
Gondelsheim Schlossstadion,12025,49.06574,8.662867
Gondelsheim Schlossstadion,4600,49.06574,8.662867
Gondelsheim(Baden),3646,49.059704,8.660281
Gondelsheim(Baden),7892,49.059704,8.660281
Gorgast,6912,52.56313,14.550644
"Gorgast, Bahnhof",10487,52.563484,14.549582
Gorzyniec,12898,50.859985,15.568316
Gosberg,11388,49.704456,11.109205
Goslar,10636,51.91157,10.421436
Goslar,1132,51.91157,10.421436
Goslar,2565,51.91157,10.421436
Goslar,8525,51.91157,10.421436
Goslar,8628,51.91157,10.421436
Gossau SG,10190,47.41183,9.253051
Gotha,10355,50.93907,10.712568
Gotha,1072,50.93907,10.712568
Gotha,11053,50.93907,10.712568
Gotha,11705,50.93907,10.712568
Gotha,3627,50.93907,10.712568
Gotha,9189,50.93907,10.712568
Gotha Ost,6068,50.96188,10.720869
Gottenheim,11180,48.051655,7.727832
Gottenheim,14632,48.051655,7.727832
Gottenheim,6983,48.051655,7.727832
"Gottesauer Platz/BGV, Karlsruhe",8526,49.007607,8.424562
Gotteszell,10034,48.95813,12.983435
Gotteszell,12368,48.95813,12.983435
Gottmadingen,5526,47.7374,8.77543
Gottmadingen,555,47.7374,8.77543
Goßdorf-Kohlmühle,5737,50.94117,14.164655
Goßfelden,11350,50.868416,8.738249
Goßmannsdorf,11044,49.68496,10.025594
Goßmannsdorf,11835,49.68496,10.025594
Graal-Müritz,2598,54.248775,12.245387
Graal-Müritz Koppelweg,15132,54.24589,12.237167
Graben(Lechfeld)Gewerbepark,12710,48.199146,10.852411
Graben-Neudorf,11221,49.161797,8.49063
Graben-Neudorf,2411,49.161797,8.49063
Graben-Neudorf,3061,49.161797,8.49063
Graben-Neudorf,4194,49.161797,8.49063
Graben-Neudorf,9479,49.161797,8.49063
Graben-Neudorf,9577,49.161797,8.49063
Graben-Neudorf Nord,1906,49.17796,8.494096
Grabow(Meckl),4331,53.2829,11.564201
Grabow(Meckl),9939,53.2829,11.564201
Grafenaschau,6137,47.66703,11.1374
Grafenau,2033,48.856167,13.393327
Grafenwiesen,12311,49.202637,12.877825
Grafing Bahnhof,10208,48.043224,11.940423
Grafing Bahnhof,12453,48.043224,11.940423
Grafing Bahnhof,1786,48.043224,11.940423
Grafing Bahnhof,2464,48.043224,11.940423
Grafing Bahnhof,6462,48.043224,11.940423
Grafing Stadt,1546,48.04722,11.962758
Grafing Stadt,6566,48.04722,11.962758
Grafling-Arzting,11664,48.889645,12.973322
Grafrath,12069,48.132095,11.153259
Grafrath,3665,48.132095,11.153259
Grafrath,428,48.132095,11.153259
Grambow,4017,53.41738,14.347457
Grambow(Gr),14356,53.415806,14.3734
Gransee,12129,53.001076,13.16712
Gransee,9646,53.001076,13.16712
Grebenstein Gl.1 Ri. Kassel,13308,51.44719,9.420118
Grebenstein Gl.2 Ri. Hümme,1665,51.44719,9.420118
Grebenstein Gl.2 Ri. Kassel,4220,51.44719,9.420118
Grebenstein Gl.3 Ri. Hümme,2404,51.44719,9.420118
Gredstedbro st,14879,55.397423,8.741062
Greifswald,10192,54.092922,13.370262
Greifswald,11343,54.092922,13.370262
Greifswald,12604,54.092922,13.370262
Greifswald,3800,54.092922,13.370262
Greifswald Süd,1591,54.076443,13.396656
Greifswald Süd,9709,54.076443,13.396656
Greiz,3125,50.652973,12.194465
Greiz,6722,50.652973,12.194465
Greiz-Dölau,7121,50.63088,12.185216
Grenzach,13302,47.5509,7.659506
Grenzach,3322,47.5509,7.659506
Greppin,5199,51.64536,12.297969
Greppin,5377,51.64536,12.297969
Greußen,9844,51.229134,10.941476
Greven,7097,52.08983,7.599341
Greven,9060,52.08983,7.599341
Grevenbroich,10441,51.0937,6.580447
Grevenbroich,1084,51.0937,6.580447
Grevenbroich,13998,51.0937,6.580447
Grevenbroich,14177,51.0937,6.580447
Grevesmühlen,5689,53.857468,11.184712
Grevesmühlen,8750,53.857468,11.184712
Grieben(Meckl),8474,53.851234,11.068569
Griebo,10869,51.880577,12.522977
Griebo,3816,51.880577,12.522977
Griefstedt,13259,51.23053,11.136714
Gries im Pinzgau,495,47.28804,12.890462
Gries im Pinzgau,7107,47.28804,12.890462
Griesen(Oberbay),13169,47.478218,10.94612
Grießen(Baden),15073,47.628433,8.396003
Grimma ob Bf,12513,51.230076,12.714131
Grimma ob Bf,3544,51.230076,12.714131
Grimmelfingen Eisenbahnstraße,7284,48.370235,9.937035
Grimmelfingen Eisenbahnstraße,7900,48.37036,9.936983
Grimmelfingen Haltep. Donautal,1977,48.366356,9.939541
Grimmelfingen Haltep. Donautal,7987,48.367126,9.941121
Grimmelfingen Häberlinweg,1865,48.373203,9.941368
Grimmelfingen Häberlinweg,471,48.373158,9.941178
Grimmelfingen Rathausstraße,8235,48.371853,9.936241
Grimmelfingen Rathausstraße,9797,48.371826,9.936038
Grimmelshofen,2064,47.78797,8.504429
Grimmenthal,13124,50.53295,10.450512
Grimmenthal,13774,50.53295,10.450512
Grimmenthal,1663,50.53295,10.450512
Grimmenthal,3690,50.53295,10.450512
Grimmenthal,6935,50.53295,10.450512
Grobau,1184,50.4323,11.943905
Grobau,8754,50.4323,11.943905
Grombach,10762,49.226147,8.996902
Grombach,533,49.226147,8.996902
Grombach,5679,49.226147,8.996902
Gronau(Westf),1258,52.215107,7.022436
Gronau(Westf),14640,52.215107,7.022436
Gronau(Westf),848,52.215107,7.022436
Gronau(Westf)Gr,12126,52.218296,6.97997
Gronsdorf,13277,48.1184,11.698619
Gronsdorf,3133,48.1184,11.698619
Groß Ammensleben,2035,52.235645,11.525417
Groß Ammensleben,8018,52.235645,11.525417
Groß Brütz,1905,53.653088,11.251439
Groß Brütz,9326,53.653088,11.251439
Groß Düngen,12064,52.09773,10.020077
Groß Düngen,9161,52.09773,10.020077
Groß Gerau,12404,49.924934,8.486215
Groß Gerau,9175,49.924934,8.486215
Groß Gerau-Dornberg,10338,49.912277,8.494709
Groß Gerau-Dornberg,10931,49.912277,8.494709
Groß Gerau-Dornberg,11093,49.912277,8.494709
Groß Gerau-Dornberg,9024,49.912277,8.494709
Groß Gerau-Dornheim,11684,49.877506,8.493656
Groß Gerau-Dornheim,6719,49.877506,8.493656
Groß Karben,13750,50.23184,8.753528
Groß Karben,3495,50.23184,8.753528
Groß Karben,8732,50.23184,8.753528
Groß Kiesow,10397,54.01372,13.480617
Groß Kiesow,4431,54.01372,13.480617
Groß Kreutz,10852,52.410763,12.776335
Groß Kreutz,11677,52.410763,12.776335
Groß Köris,11412,52.159607,13.650807
Groß Köris,8626,52.159607,13.650807
Groß Laasch,11168,53.34648,11.534139
Groß Lüsewitz,10712,54.073406,12.339221
Groß Pankow,3142,53.123013,12.047421
Groß Pankow,8890,53.123013,12.047421
Groß Quassow,9045,53.314823,13.003845
Groß Rohrheim,12836,49.714066,8.476857
Groß Rohrheim,14066,49.714066,8.476857
Groß Rohrheim,7593,49.714066,8.476857
Groß Schwaß,11729,54.077026,12.04612
Groß Schwaß,11756,54.077026,12.04612
Groß Schwaß,13656,54.077026,12.04612
Groß Schönebeck,7568,52.904285,13.537516
"Groß Schönebeck, Bahnhof",12061,52.90343,13.539377
Groß-Umstadt Klein-Umstadt,13038,49.894367,8.938635
Groß-Umstadt Mitte,13801,49.86521,8.924171
Groß-Umstadt Mitte,3838,49.86521,8.924171
Groß-Umstadt Wiebelsbach,10101,49.833424,8.940854
Groß-Umstadt Wiebelsbach,14742,49.833424,8.940854
Groß-Umstadt Wiebelsbach,14816,49.833424,8.940854
Groß-Umstadt Wiebelsbach,5551,49.833424,8.940854
Großarmschlag,9470,48.885723,13.375921
Großauheim(Kr Hanau),10697,50.107056,8.943902
Großauheim(Kr Hanau),14916,50.107056,8.943902
Großbeeren,10126,52.350674,13.28477
Großbeeren,2559,52.350674,13.28477
Großbothen,4288,51.184006,12.75914
Großburgwedel,8019,52.50682,9.858535
Großburgwedel,9249,52.50682,9.858535
Großdeuben,4230,51.232353,12.383193
Großdeuben,454,51.232353,12.383193
Großen Buseck,13116,50.60574,8.782999
Großen Buseck,8026,50.60574,8.782999
Großen Linden,9454,50.52785,8.661998
Großen Linden,9750,50.52785,8.661998
Großenaspe,13321,53.980972,9.969829
Großenbrode,1952,54.36631,11.080779
Großengottern,13296,51.144505,10.556041
Großengottern,13627,51.144505,10.556041
Großenhain Cottb Bf,5215,51.291637,13.523916
Großenhain Cottb Bf,8373,51.291637,13.523916
Großenkneten,3722,52.945057,8.241136
Großenlüder,10273,50.592937,9.550001
Großenlüder,10791,50.592937,9.550001
Großfurra,4612,51.398884,10.802815
Großgeschaidt,2212,49.56503,11.172204
Großharthau,15083,51.102123,14.087646
Großharthau,4698,51.102123,14.087646
Großhelfendorf,11748,47.94606,11.78126
Großheringen,4426,51.10598,11.657745
Großheringen,5320,51.10598,11.657745
Großheringen,6223,51.10598,11.657745
Großhesselohe Isartalbf,4680,48.071068,11.530945
Großhesselohe Isartalbf,5228,48.071068,11.530945
Großhesselohe Isartalbf,6014,48.071068,11.530945
Großkarolinenfeld,14411,47.88883,12.084824
Großkarolinenfeld,14614,47.88883,12.084824
Großkorbetha,10050,51.26732,12.022171
Großkorbetha,12657,51.26732,12.022171
Großkorbetha,13298,51.26732,12.022171
Großkorbetha,14328,51.26732,12.022171
Großkrotzenburg,3181,50.087727,8.982792
Großkrotzenburg,6884,50.087727,8.982792
Großkugel,11001,51.41845,12.165368
Großkugel,14313,51.41845,12.165368
Großlehna,1330,51.304806,12.168818
Großlehna,1573,51.304806,12.168818
Großneuhausen,14606,51.164516,11.286163
Großpösna,2921,51.26671,12.488839
Großrudestedt,11204,51.09565,11.091093
